event_id,forecast_id,forecast_horizon_hours,ensemble_member,timestamp,particle_lat,particle_lon
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.494696,18.370011
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.162493,18.42689
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.616724,18.029881
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.589151,18.411021
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.692937,18.474192
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.243902,18.719149
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.701845,18.409297
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.508208,18.48395
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.6277,18.307038
EVT0002,EVT0002-FC02,12.0,0,2026-01-16T02:36:21Z,38.364457,18.089814
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.429395,18.675909
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.562025,18.412408
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.286399,18.110853
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.456121,18.520513
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.509801,18.757833
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.776876,18.786402
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.501514,18.075526
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.402693,18.466069
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.535776,18.407848
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.59046,18.494789
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.802175,18.663735
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.529795,18.648974
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.525974,17.953532
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.301805,18.239607
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.661636,18.322873
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.637108,18.460907
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.260996,17.931103
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.582111,18.535712
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.428602,18.543873
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.596794,18.488234
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.432899,18.283858
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.755949,18.64809
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.509764,18.285577
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.729875,18.127098
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.507177,18.38819
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.690353,18.446521
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.565726,18.431655
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.220802,18.225518
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.74619,18.408049
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.352637,18.425072
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.693869,18.796978
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.584835,18.696785
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.62487,18.425491
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.597858,18.621706
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.594618,18.640871
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.410409,18.212126
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.524764,18.516968
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.607588,18.061253
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.498569,18.431687
EVT0002,EVT0002-FC02,24.0,0,2026-01-16T14:36:21Z,38.539503,18.443012
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.60488,18.002995
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,39.119523,18.75835
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.89932,18.465697
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.883112,18.608965
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.679559,18.639357
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,39.18708,18.499991
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.828616,17.795535
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,37.964356,18.594768
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.874842,18.636516
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.87039,18.683148
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.616515,18.403191
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.052329,18.367392
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.749414,18.25615
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.84352,18.700957
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.934866,19.01492
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.638226,18.559915
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.774311,18.322405
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,39.095666,19.005555
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.382289,18.931404
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.726371,18.956627
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.578739,19.193218
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.830639,18.144809
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.772377,18.574559
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.827892,18.30845
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,39.119758,18.814077
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.932555,18.038532
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.333263,18.840496
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,39.302784,17.719404
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.606431,19.377961
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.283403,18.271428
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.762042,18.564609
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.274797,18.395987
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.992221,18.339397
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.056174,18.314012
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,39.086189,18.848747
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.913936,18.554285
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,39.358161,18.511613
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,39.067265,18.942926
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.736397,18.555916
EVT0002,EVT0002-FC02,48.0,0,2026-01-17T14:36:21Z,38.39272,18.404187
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.70632,18.329996
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.214473,17.864096
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.875339,18.142023
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.293622,18.501685
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.006084,18.797983
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.522251,18.876961
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.118676,19.148556
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.186064,18.677148
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.386615,19.215018
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.587006,18.247658
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.30282,18.920467
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.284894,18.346304
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.737758,18.330756
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.369706,18.219604
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.757735,19.17793
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.495688,19.142297
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.473573,19.120845
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.783815,18.197502
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.330955,17.749795
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.480746,17.579577
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.562644,18.249153
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.301989,18.992144
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.395495,17.771104
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.873117,18.248948
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.661885,19.849524
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.285653,18.628656
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.053339,19.452757
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.102977,19.120117
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.529256,17.890452
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,37.979074,18.448452
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.288195,18.529943
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.753871,18.743873
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.93415,18.858236
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.871576,18.585928
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.294209,19.048902
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.670279,18.442914
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,38.654369,18.780946
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.029028,18.914221
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,39.161457,18.762568
EVT0002,EVT0002-FC02,72.0,0,2026-01-18T14:36:21Z,37.917828,18.517121
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.644206,18.432455
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.637801,18.414502
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.613599,18.387448
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.595261,18.453306
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.165019,18.345948
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.746917,18.429299
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.702687,18.472289
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.546767,18.336869
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.714822,18.384572
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.65413,18.492129
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.187383,18.610117
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.601766,18.339951
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.524237,18.695885
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.553402,18.377452
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.401051,18.357743
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.637394,18.371817
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.593779,18.485601
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.555404,18.691191
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.227729,18.170872
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.237485,18.323349
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.385645,18.489994
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.30599,18.308393
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.314066,18.300602
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.737538,18.426147
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.55771,18.507627
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.689357,18.367159
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.66518,18.349341
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.621568,18.415035
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.59805,18.563311
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.649826,18.843462
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.227122,18.271219
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.609214,18.606631
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.412605,18.529061
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.722519,18.342738
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.591434,18.477523
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.730884,18.427062
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.67502,18.621869
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.550674,18.452445
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.471003,18.471292
EVT0002,EVT0002-FC02,12.0,1,2026-01-16T02:36:21Z,38.678652,18.398577
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.512106,18.582271
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.348911,18.383797
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.810428,18.824918
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.471021,18.511958
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.637576,18.743932
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.625696,18.224078
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.745468,18.225266
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,39.020998,18.083277
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.520156,18.528749
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.9696,18.983936
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.660269,18.765363
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.515514,18.582124
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.485358,18.318298
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.590359,18.655802
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.77832,17.976405
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.723141,19.022692
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.712559,18.044546
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.544359,18.51626
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.491462,18.00627
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.483257,18.545445
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.550842,18.795305
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.727984,18.838887
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.665051,18.581795
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.320874,18.186468
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.323097,18.519838
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.807401,17.898371
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.833259,17.937867
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.612566,18.446853
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.746417,18.925856
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.718066,18.39797
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.739229,18.275144
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.576201,18.290241
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.542124,18.396837
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.134699,18.177758
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.310034,18.963103
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.494293,18.554786
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.706333,18.97712
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.552028,18.692641
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.614698,17.907736
EVT0002,EVT0002-FC02,24.0,1,2026-01-16T14:36:21Z,38.460411,18.18758
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.405073,18.351515
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,37.545107,18.301108
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,39.109463,18.541259
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.93201,18.85185
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.823193,18.265884
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.793138,18.344624
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.282869,18.283506
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.851341,18.598045
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.877119,18.342796
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.786254,18.198778
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.973498,18.786987
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.471378,17.994198
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,39.585956,18.340076
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.986966,18.785947
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.222708,18.715035
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.344538,18.54646
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.187379,18.466676
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.192272,17.926455
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.899108,18.858561
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,39.292761,19.267277
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.840408,18.37864
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.114671,18.317848
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.693023,19.122943
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.920532,18.771665
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.95628,18.713093
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.894634,18.636799
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.706435,18.623513
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.84627,18.500324
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.831641,18.720017
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.697508,18.18929
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,39.076087,18.842436
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,39.027583,19.031034
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,39.298534,17.758343
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,37.845538,18.773826
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.940266,18.719264
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.981589,17.857884
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.932133,18.929622
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.642307,18.409652
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.547387,17.778061
EVT0002,EVT0002-FC02,48.0,1,2026-01-17T14:36:21Z,38.777877,18.190381
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,38.160039,17.777519
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,39.630796,18.448944
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,39.578807,18.017631
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,39.671672,18.260295
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,38.756112,18.611418
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,39.051572,18.506021
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,38.790806,18.120285
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,39.05831,17.995288
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,38.787324,18.401853
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,38.294738,17.808326
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,39.022338,18.775582
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,38.522385,19.331474
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,38.750927,18.417898
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,37.853936,18.318126
EVT0002,EVT0002-FC02,72.0,1,2026-01-18T14:36:21Z,39.161827,19.205244
